contingency_index,W_k,Pg_0,Pg_1,Pg_2,u_j_0,u_j_1,u_j_2,Z_k_0,Z_k_1,Z_k_2,R_0,R_1,R_2,R_3,R_4,R_5,R_6,X_0,X_1,X_2,X_3,X_4,X_5,X_6,B_0,B_1,B_2,B_3,B_4,B_5,B_6,active_0,active_1,active_2,active_3,active_4,active_5,active_6
3,0.00018989729353984235,0.030645060820568105,0.10094407979739993,0.10107364952070519,0.031541087213072624,0.10094407979745904,0.10107364915265057,2.2107605058364872e-09,0.20209113786890398,3.877094129461599e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,0.00021609865560881606,0.030645060820568105,0.10094407979739993,0.10107364952070519,0.031719548419402784,0.10094407978943759,0.10107364952070491,1.474767227803506e-10,2.3630471346454564e-10,0.2023497530867546,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,0.0001898970677729534,0.030645060820568105,0.10094407979739993,0.10107364952070519,0.031609977962784995,0.1009440797973528,0.1010736491166454,2.3056793826304728e-09,0.20209123638063048,4.173318065044309e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,0.0002160986451992579,0.030645060820568105,0.10094407979739993,0.10107364952070519,0.03180074349569722,0.10094407978823816,0.10107364952070463,1.1469985015587167e-10,2.156995123130958e-10,0.20234977866470327,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,3.18591568491439e-07,0.03248792544108049,0.10000434721475238,0.100005631681077,0.03279212072318458,0.10000429345860892,0.10000557774141683,4.436772126939473e-07,6.015812939925145e-07,6.015897694878753e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.03248792544108049,0.10000434721475238,0.100005631681077,0.03272560253840172,0.10000441652706521,0.10000570098079341,3.4381043836371267e-07,5.737636290972174e-07,5.737699792551429e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,8.309129482485094e-07,0.03248792544108049,0.10000434721475238,0.100005631681077,0.03282979728593351,0.10000429662310903,0.1000055805683943,5.986746482560982e-07,7.813663855976222e-07,7.813782691032129e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,8.569646645983473e-07,0.03248792544108049,0.10000434721475238,0.100005631681077,0.0334230089013868,0.10000434655457771,0.10000563573591298,1.7353409490487598e-08,0.20012511690862528,3.0603946933839613e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,1.1092044297431973e-06,0.03248792544108049,0.10000434721475238,0.100005631681077,0.03342207366904432,0.10000435204047356,0.10000563073467732,2.0190267779519604e-08,3.560747422260727e-08,0.2001315156558453,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,8.551873470921051e-07,0.03248792544108049,0.10000434721475238,0.100005631681077,0.03348727129780822,0.10000434627006058,0.10000563615111038,1.8646135180494463e-08,0.20011436345550032,3.392319029344071e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,1.1075500251570142e-06,0.03248792544108049,0.10000434721475238,0.100005631681077,0.03348636621087304,0.10000435237453216,0.10000563045143541,2.1064570970866807e-08,3.8323791094089924e-08,0.20012204977734935,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,0.0,0.003007221421996275,0.1113275377150196,0.1122405861973137,0.0030390523012299385,0.11132741115440714,0.11224049730090778,6.123165282735871e-06,6.713798582242562e-06,6.722792564174451e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.003007221421996275,0.1113275377150196,0.1122405861973137,0.0030496631719021472,0.1113274281034517,0.11224051229521681,4.8149553275640646e-06,5.246870365643551e-06,5.254107353180313e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,0.0,0.003007221421996275,0.1113275377150196,0.1122405861973137,0.003062955111918495,0.11132740994663536,0.11224049634944284,6.173758046494927e-06,6.680729373567587e-06,6.6903018139152604e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,0.00447612920840676,0.003007221421996275,0.1113275377150196,0.1122405861973137,0.004290550087098944,0.11132753763698078,0.11224058593294726,7.029161074495623e-08,0.4374424435618682,8.039768129337015e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,0.004877145352621366,0.003007221421996275,0.1113275377150196,0.1122405861973137,0.004304195841745889,0.11132753742090028,0.1122405861471185,7.314399985607229e-08,8.353188641600272e-08,0.4409682219645034,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,0.004479978484747904,0.003007221421996275,0.1113275377150196,0.1122405861973137,0.004469859960646279,0.11132753771506909,0.11224058635215203,1.542285811075639e-08,0.4375552605629881,1.8202704500304476e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,0.00488109830649941,0.003007221421996275,0.1113275377150196,0.1122405861973137,0.004484214448690152,0.11132753787272269,0.11224058619735974,1.5709730880522294e-08,1.8503758494522055e-08,0.44108312380105263,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,4.351475345703879e-09,0.02389318646688407,0.10108884957075143,0.10117439196593589,0.024159117324475697,0.10108890969868095,0.10117444786969035,4.856670052601133e-07,6.94269571161037e-07,6.947279270252558e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.02389318646688407,0.10108884957075143,0.10117439196593589,0.024139764681958532,0.10108892474564313,0.10117446707666826,5.078789476409827e-07,7.901998167303084e-07,7.906903512042445e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,5.792412285145322e-09,0.02389318646688407,0.10108884957075143,0.10117439196593589,0.024215153021166908,0.10108890783558214,0.10117444619355218,4.6935455358650155e-07,6.275538087661769e-07,6.280327677843964e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,0.0002191743986296888,0.02389318646688407,0.10108884957075143,0.10117439196593589,0.025100727858299376,0.10108884957075134,0.1011743919619957,2.054685036601464e-10,0.20238039437636116,3.5739290502540407e-10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,0.00023722075900059535,0.02389318646688407,0.10108884957075143,0.10117439196593589,0.025200011188279785,0.1010888495542377,0.10117439196593701,2.614081014791376e-10,4.2513738233292763e-10,0.25171602543069294,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,0.00021917456465417009,0.02389318646688407,0.10108884957075143,0.10117439196593589,0.025279891011228597,0.10108884957074972,0.1011743919552723,1.7362280666657416e-10,0.20238037451314958,3.1300672992475753e-10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,0.00023812253023936013,0.02389318646688407,0.10108884957075143,0.10117439196593589,0.02535439553320846,0.10108884955886094,0.10117439200868374,2.9668805709613533e-09,5.076187498323974e-09,0.2884973121600255,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,4.210258499604005e-08,0.02590662129302341,0.10000509759245631,0.1002311737894445,0.026175360274870205,0.10000515181607736,0.10023121419500701,4.245739652237299e-07,6.035059823154322e-07,6.046389157132292e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.02590662129302341,0.10000509759245631,0.1002311737894445,0.02614997774433628,0.10000516997414559,0.10023124473046756,4.523081167324473e-07,7.138538329549114e-07,7.150807545022498e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,3.760497315298224e-08,0.02590662129302341,0.10000509759245631,0.1002311737894445,0.026234287095554153,0.10000515147443752,0.10023121505773941,4.175836035888488e-07,5.527743990380675e-07,5.539784687940742e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,1.0055824151873383e-06,0.02590662129302341,0.10000509759245631,0.1002311737894445,0.026802058408158292,0.10000509690449784,0.10023117806655502,2.3100367519901603e-08,0.2001378199285858,3.783268916979858e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,4.632180023594941e-05,0.02590662129302341,0.10000509759245631,0.1002311737894445,0.02681251800370585,0.10000510240113933,0.10023117376978609,2.611553209132191e-08,4.268494707143798e-08,0.20066077159981563,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,1.0021021200221554e-06,0.02590662129302341,0.10000509759245631,0.1002311737894445,0.02694109239377269,0.10000509636460096,0.10023117892686752,2.6360444556987014e-08,0.20011430952624182,4.5759594050902e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,4.6323494649851634e-05,0.02590662129302341,0.10000509759245631,0.1002311737894445,0.02695016806080089,0.10000510113254646,0.10023117372680171,1.794913057152709e-08,3.108739908622144e-08,0.2006614062701759,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,7.876362327546897e-08,0.02613611002329856,0.10000580303383419,0.10000026143459087,0.02640441630546236,0.10000585667807424,0.10000031551087557,4.3847097126688193e-07,6.233027129054144e-07,6.232737936120482e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.02613611002329856,0.10000580303383419,0.10000026143459087,0.02637833499302909,0.10000587452574598,0.10000033297532979,4.468515396161232e-07,7.069412474000966e-07,7.069113818627211e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,7.11582288104371e-08,0.02613611002329856,0.10000580303383419,0.10000026143459087,0.02646367355477563,0.10000585640743435,0.10000031519651535,4.3031535774117145e-07,5.69472686314758e-07,5.694420648378977e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,1.1446734720084275e-06,0.02613611002329856,0.10000580303383419,0.10000026143459087,0.027029698978412623,0.10000580222486813,0.10000026605706337,2.4485460201245775e-08,0.20013945831089847,4.01232019572288e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,5.3073513865005864e-08,0.02613611002329856,0.10000580303383419,0.10000026143459087,0.027031139231614758,0.1000058032861853,0.1000002614253983,2.028348723086616e-09,3.3234584646714402e-09,0.20006346454464086,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,1.1414003018096732e-06,0.02613611002329856,0.10000580303383419,0.10000026143459087,0.027169062684991807,0.10000580169311764,0.10000026680260152,2.7036605530585752e-08,0.20011933878745064,4.695308701380076e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,5.3000569518190713e-08,0.02613611002329856,0.10000580303383419,0.10000026143459087,0.0271693494413544,0.10000580334126191,0.10000026142068712,2.3491478629185317e-09,4.079087892955018e-09,0.20004156548245844,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,0.0,0.0039174408299479475,0.11471444344576105,0.11580532688334468,0.003929612746996421,0.1147143174347632,0.11580524643109497,4.622444926017815e-06,5.208381648668519e-06,5.219817926379435e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.0039174408299479475,0.11471444344576105,0.11580532688334468,0.003937047008370513,0.11471431208536076,0.1158052341723049,4.258346129088829e-06,4.7835126211152795e-06,4.794126120393613e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,0.0,0.0039174408299479475,0.11471444344576105,0.11580532688334468,0.00394425276364459,0.11471431765018422,0.11580524655177521,4.6058351376319525e-06,5.144168609838972e-06,5.1558297261803395e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,0.005980603065101586,0.0039174408299479475,0.11471444344576105,0.11580532688334468,0.005270643376867493,0.11471444344567006,0.11580532677245158,8.430060604960158e-09,0.45055116085240854,1.009520361445717e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,0.006474398236784729,0.0039174408299479475,0.11471444344576105,0.11580532688334468,0.005287705805621991,0.11471444333386546,0.1158053268828239,7.594119784410097e-09,9.070561012909465e-09,0.45476069727530544,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,0.005983226447579612,0.0039174408299479475,0.11471444344576105,0.11580532688334468,0.005358950266415865,0.11471444344574898,0.11580532702956556,1.5783970139278085e-08,0.45061589120901374,1.9290672922389305e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,0.00647709292500511,0.0039174408299479475,0.11471444344576105,0.11580532688334468,0.005376207320551196,0.1147144433264731,0.11580532688334166,1.0148136737535663e-08,1.236472046415427e-08,0.45482652127094175,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,3.623131840384459e-07,0.031845787167620807,0.10105844109687867,0.1011928200933271,0.03198724048818478,0.10105849418166905,0.101192847234065,4.5891308620028025e-07,6.322080325654435e-07,6.331124669209739e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.031845787167620807,0.10105844109687867,0.1011928200933271,0.0319300151421598,0.10105851231977722,0.10119289058922346,3.5534005643738965e-07,5.93100626513125e-07,5.937772948468917e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,3.330908354266007e-07,0.031845787167620807,0.10105844109687867,0.1011928200933271,0.03202291340159606,0.10105849432644998,0.1011928500377369,4.4828966788377206e-07,5.92411690198454e-07,5.933365971453621e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,0.00021302142467998636,0.031845787167620807,0.10105844109687867,0.1011928200933271,0.032857888855976534,0.1010584410968786,0.10119282008560371,1.2566754154472887e-10,0.20231921776393758,1.1940289610943877e-10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,0.00024245684458666774,0.031845787167620807,0.10105844109687867,0.1011928200933271,0.03301036299608734,0.10105844102065048,0.10119282009334113,6.463266565097327e-10,1.1387848520881397e-09,0.30935456209946327,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,0.00021302142902954323,0.031845787167620807,0.10105844109687867,0.1011928200933271,0.0329442081111591,0.1010584410968787,0.10119282008415575,9.164423017508489e-11,0.20231926409017958,1.3773649610633024e-10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,0.00024364212216130735,0.031845787167620807,0.10105844109687867,0.1011928200933271,0.0330819796654195,0.1010584410931889,0.101192820093327,4.4470015829501505e-11,9.378272464546518e-11,0.3561750383842188,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,3.0322011863270284e-07,0.03352245813027674,0.10000537690180826,0.1004089911305099,0.03381825164820958,0.1000053866926648,0.10040893937140677,4.1091650289096055e-07,5.520165811930819e-07,5.545519326367968e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.03352245813027674,0.10000537690180826,0.1004089911305099,0.03375331489052403,0.10000544722647524,0.10040905743712318,3.3310014757160355e-07,5.588943901150586e-07,5.60970213809213e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,3.2495366205008157e-07,0.03352245813027674,0.10000537690180826,0.1004089911305099,0.03385523473742645,0.10000539002240148,0.10040893931801728,4.1727763325839955e-07,5.363456864423239e-07,5.390457438184782e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,1.0602872856227682e-06,0.03352245813027674,0.10000537690180826,0.1004089911305099,0.03442850686978385,0.10000537608962388,0.10040899560691521,1.847021293039395e-08,0.20012893218178668,3.2728415630164564e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,8.205216523906957e-05,0.03352245813027674,0.10000537690180826,0.1004089911305099,0.03444788711811815,0.10000537568079614,0.1004089911304294,8.592796533164702e-09,1.5166604296930515e-08,0.20101862128767894,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,1.0576085239099196e-06,0.03352245813027674,0.10000537690180826,0.1004089911305099,0.034497235395415694,0.10000537571932736,0.10040899611409938,1.980148240906802e-08,0.20011844983287064,3.6251047205087366e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,8.204961917330563e-05,0.03352245813027674,0.10000537690180826,0.1004089911305099,0.03451702015442131,0.1000053755330764,0.10040899113069918,8.132076279481746e-09,1.4825375585515301e-08,0.20101863389335087,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,3.041868249766204e-07,0.033928137863699165,0.10000549198260715,0.10000076267996653,0.03422519384987385,0.10000543880449245,0.10000071014873428,4.148160855961151e-07,5.551761592628333e-07,5.551458307486096e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.033928137863699165,0.10000549198260715,0.10000076267996653,0.034158502591020504,0.10000556085165196,0.10000083160535456,3.283225046112466e-07,5.525811872554284e-07,5.525577597221372e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,3.245324777040524e-07,0.033928137863699165,0.10000549198260715,0.10000076267996653,0.03426246605682497,0.10000543878308836,0.10000071016355172,4.204255266925162e-07,5.381832675332152e-07,5.381510643548019e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,1.083019934286959e-06,0.033928137863699165,0.10000549198260715,0.10000076267996653,0.03483350469330485,0.10000549114933151,0.10000076719949565,1.8383425573384438e-08,0.20012938579763595,3.254190929527373e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,1.5268440078697258e-07,0.033928137863699165,0.10000549198260715,0.10000076267996653,0.034831907310960135,0.10000549140659179,0.10000076263858111,3.1520192837428687e-09,5.580303284405113e-09,0.20009594848004844,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,1.0804594012724332e-06,0.033928137863699165,0.10000549198260715,0.10000076267996653,0.03490237415201165,0.10000549078877466,0.10000076767606655,1.9586069660347302e-08,0.2001196516976784,3.5814987254299506e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,1.3659251841118305e-07,0.033928137863699165,0.10000549198260715,0.10000076267996653,0.03490160729321837,0.1000054963012462,0.10000076128574972,2.2983401159465232e-08,4.201584530979144e-08,0.19822108888045736,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,0.0,0.0027578852877351593,0.11082562521172282,0.11170377086784479,0.002787224507759023,0.1108255040963891,0.11170368320407272,6.331327517740525e-06,6.856780359857052e-06,6.864730395471138e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
